id	trait	ncase	group_name	year	author	consortium	sex	pmid	population	unit	sample_size	build	ncontrol	category	subcategory	ontology	note	mr	nsnp	priority	sd	N
eqtl-a-ENSG00000162231	ENSG00000162231		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17827	0		31684
eqtl-a-ENSG00000162236	ENSG00000162236		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17861	0		31684
eqtl-a-ENSG00000162241	ENSG00000162241		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16413	0		31684
eqtl-a-ENSG00000162290	ENSG00000162290		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18349	0		31684
eqtl-a-ENSG00000162300	ENSG00000162300		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16473	0		31684
eqtl-a-ENSG00000162302	ENSG00000162302		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16261	0		31684
eqtl-a-ENSG00000162341	ENSG00000162341		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18275	0		31684
eqtl-a-ENSG00000162366	ENSG00000162366		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18772	0		31684
eqtl-a-ENSG00000162367	ENSG00000162367		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18884	0		31684
eqtl-a-ENSG00000162373	ENSG00000162373		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16790	0		31684
eqtl-a-ENSG00000162378	ENSG00000162378		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18011	0		31684
eqtl-a-ENSG00000162383	ENSG00000162383		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17960	0		31684
eqtl-a-ENSG00000162390	ENSG00000162390		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19239	0		31684
eqtl-a-ENSG00000162396	ENSG00000162396		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19425	0		31684
eqtl-a-ENSG00000162419	ENSG00000162419		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16422	0		31684
eqtl-a-ENSG00000162430	ENSG00000162430		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17388	0		31684
eqtl-a-ENSG00000162437	ENSG00000162437		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17656	0		31684
eqtl-a-ENSG00000162441	ENSG00000162441		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18578	0		31684
eqtl-a-ENSG00000162444	ENSG00000162444		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18589	0		31684
eqtl-a-ENSG00000162461	ENSG00000162461		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19425	0		31684
eqtl-a-ENSG00000162496	ENSG00000162496		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16753	0		31684
eqtl-a-ENSG00000162511	ENSG00000162511		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20247	0		31684
eqtl-a-ENSG00000162517	ENSG00000162517		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17675	0		31684
eqtl-a-ENSG00000162522	ENSG00000162522		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16075	0		31684
eqtl-a-ENSG00000162542	ENSG00000162542		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19729	0		31684
eqtl-a-ENSG00000162545	ENSG00000162545		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18511	0		31684
eqtl-a-ENSG00000162572	ENSG00000162572		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17222	0		31684
eqtl-a-ENSG00000162599	ENSG00000162599		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17980	0		31684
eqtl-a-ENSG00000162607	ENSG00000162607		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18610	0		31684
eqtl-a-ENSG00000162613	ENSG00000162613		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17829	0		31684
eqtl-a-ENSG00000162614	ENSG00000162614		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17681	0		31684
eqtl-a-ENSG00000162630	ENSG00000162630		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18366	0		31684
eqtl-a-ENSG00000162642	ENSG00000162642		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19116	0		31684
eqtl-a-ENSG00000162645	ENSG00000162645		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17332	0		31684
eqtl-a-ENSG00000162654	ENSG00000162654		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17459	0		31684
eqtl-a-ENSG00000162664	ENSG00000162664		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17130	0		31684
eqtl-a-ENSG00000162676	ENSG00000162676		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16898	0		31684
eqtl-a-ENSG00000162688	ENSG00000162688		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18549	0		31684
eqtl-a-ENSG00000162694	ENSG00000162694		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18971	0		31684
eqtl-a-ENSG00000162695	ENSG00000162695		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19023	0		31684
eqtl-a-ENSG00000162704	ENSG00000162704		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17775	0		31684
eqtl-a-ENSG00000162711	ENSG00000162711		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	21778	0		31684
eqtl-a-ENSG00000162722	ENSG00000162722		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20693	0		31684
eqtl-a-ENSG00000162729	ENSG00000162729		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18616	0		31684
eqtl-a-ENSG00000162734	ENSG00000162734		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18548	0		31684
eqtl-a-ENSG00000162735	ENSG00000162735		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18577	0		31684
eqtl-a-ENSG00000162736	ENSG00000162736		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18687	0		31684
eqtl-a-ENSG00000162745	ENSG00000162745		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18602	0		31684
eqtl-a-ENSG00000162746	ENSG00000162746		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18643	0		31684
eqtl-a-ENSG00000162769	ENSG00000162769		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18519	0		31684
eqtl-a-ENSG00000162783	ENSG00000162783		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18453	0		31684
eqtl-a-ENSG00000162813	ENSG00000162813		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18578	0		31684
eqtl-a-ENSG00000162817	ENSG00000162817		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18915	0		31684
eqtl-a-ENSG00000162852	ENSG00000162852		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	21930	0		31684
eqtl-a-ENSG00000162873	ENSG00000162873		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17390	0		31684
eqtl-a-ENSG00000162877	ENSG00000162877		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16322	0		31684
eqtl-a-ENSG00000162881	ENSG00000162881		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18914	0		31684
eqtl-a-ENSG00000162882	ENSG00000162882		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18902	0		31684
eqtl-a-ENSG00000162885	ENSG00000162885		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18483	0		31684
eqtl-a-ENSG00000162894	ENSG00000162894		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16120	0		31684
eqtl-a-ENSG00000162896	ENSG00000162896		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16216	0		31684
eqtl-a-ENSG00000162909	ENSG00000162909		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18313	0		31684
eqtl-a-ENSG00000162923	ENSG00000162923		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18664	0		31684
eqtl-a-ENSG00000162946	ENSG00000162946		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19154	0		31684
eqtl-a-ENSG00000162949	ENSG00000162949		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19078	0		31684
eqtl-a-ENSG00000162976	ENSG00000162976		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20527	0		31684
eqtl-a-ENSG00000163002	ENSG00000163002		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19254	0		31684
eqtl-a-ENSG00000163006	ENSG00000163006		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18169	0		31684
eqtl-a-ENSG00000163026	ENSG00000163026		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17795	0		31684
eqtl-a-ENSG00000163029	ENSG00000163029		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19236	0		31684
eqtl-a-ENSG00000163082	ENSG00000163082		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18170	0		31684
eqtl-a-ENSG00000163083	ENSG00000163083		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18583	0		31684
eqtl-a-ENSG00000163104	ENSG00000163104		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18653	0		31684
eqtl-a-ENSG00000163131	ENSG00000163131		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16489	0		31684
eqtl-a-ENSG00000163141	ENSG00000163141		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17010	0		31684
eqtl-a-ENSG00000163154	ENSG00000163154		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16863	0		31684
eqtl-a-ENSG00000163159	ENSG00000163159		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16845	0		31684
eqtl-a-ENSG00000163161	ENSG00000163161		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19078	0		31684
eqtl-a-ENSG00000163166	ENSG00000163166		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19203	0		31684
eqtl-a-ENSG00000163171	ENSG00000163171		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20462	0		31684
eqtl-a-ENSG00000163214	ENSG00000163214		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18897	0		31684
eqtl-a-ENSG00000163219	ENSG00000163219		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19134	0		31684
eqtl-a-ENSG00000163221	ENSG00000163221		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17789	0		31684
eqtl-a-ENSG00000163251	ENSG00000163251		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18122	0		31684
eqtl-a-ENSG00000163257	ENSG00000163257		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19693	0		31684
eqtl-a-ENSG00000163291	ENSG00000163291		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18376	0		31684
eqtl-a-ENSG00000163297	ENSG00000163297		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17908	0		31684
eqtl-a-ENSG00000163320	ENSG00000163320		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19539	0		31684
eqtl-a-ENSG00000163344	ENSG00000163344		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15630	0		31684
eqtl-a-ENSG00000163346	ENSG00000163346		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15635	0		31684
eqtl-a-ENSG00000163349	ENSG00000163349		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17164	0		31684
eqtl-a-ENSG00000163354	ENSG00000163354		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15666	0		31684
eqtl-a-ENSG00000163357	ENSG00000163357		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15673	0		31684
eqtl-a-ENSG00000163359	ENSG00000163359		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20284	0		31684
eqtl-a-ENSG00000163374	ENSG00000163374		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15774	0		31684
eqtl-a-ENSG00000163376	ENSG00000163376		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19523	0		31684
eqtl-a-ENSG00000163421	ENSG00000163421		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18170	0		31684
eqtl-a-ENSG00000163431	ENSG00000163431		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17967	0		31684
eqtl-a-ENSG00000163435	ENSG00000163435		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17942	0		31684
eqtl-a-ENSG00000163449	ENSG00000163449		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18704	0		31684
eqtl-a-ENSG00000163462	ENSG00000163462		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15777	0		31684
eqtl-a-ENSG00000163463	ENSG00000163463		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	15776	0		31684
eqtl-a-ENSG00000163464	ENSG00000163464		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17695	0		31684
eqtl-a-ENSG00000163466	ENSG00000163466		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17654	0		31684
eqtl-a-ENSG00000163468	ENSG00000163468		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16707	0		31684
eqtl-a-ENSG00000163481	ENSG00000163481		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17205	0		31684
eqtl-a-ENSG00000163482	ENSG00000163482		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17196	0		31684
eqtl-a-ENSG00000163492	ENSG00000163492		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18248	0		31684
eqtl-a-ENSG00000163508	ENSG00000163508		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18997	0		31684
eqtl-a-ENSG00000163512	ENSG00000163512		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18737	0		31684
eqtl-a-ENSG00000163517	ENSG00000163517		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19824	0		31684
eqtl-a-ENSG00000163520	ENSG00000163520		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19871	0		31684
eqtl-a-ENSG00000163521	ENSG00000163521		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17612	0		31684
eqtl-a-ENSG00000163539	ENSG00000163539		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18185	0		31684
eqtl-a-ENSG00000163541	ENSG00000163541		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18224	0		31684
eqtl-a-ENSG00000163564	ENSG00000163564		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19481	0		31684
eqtl-a-ENSG00000163596	ENSG00000163596		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16015	0		31684
eqtl-a-ENSG00000163599	ENSG00000163599		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16755	0		31684
eqtl-a-ENSG00000163600	ENSG00000163600		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16862	0		31684
eqtl-a-ENSG00000163602	ENSG00000163602		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18591	0		31684
eqtl-a-ENSG00000163624	ENSG00000163624		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17799	0		31684
eqtl-a-ENSG00000163625	ENSG00000163625		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17984	0		31684
eqtl-a-ENSG00000163626	ENSG00000163626		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18173	0		31684
eqtl-a-ENSG00000163634	ENSG00000163634		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19564	0		31684
eqtl-a-ENSG00000163637	ENSG00000163637		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	20041	0		31684
eqtl-a-ENSG00000163659	ENSG00000163659		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18492	0		31684
eqtl-a-ENSG00000163681	ENSG00000163681		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18100	0		31684
eqtl-a-ENSG00000163682	ENSG00000163682		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18990	0		31684
eqtl-a-ENSG00000163701	ENSG00000163701		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19313	0		31684
eqtl-a-ENSG00000163702	ENSG00000163702		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19251	0		31684
eqtl-a-ENSG00000163703	ENSG00000163703		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19226	0		31684
eqtl-a-ENSG00000163704	ENSG00000163704		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19228	0		31684
eqtl-a-ENSG00000163710	ENSG00000163710		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18310	0		31684
eqtl-a-ENSG00000163736	ENSG00000163736		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17065	0		31684
eqtl-a-ENSG00000163738	ENSG00000163738		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17509	0		31684
eqtl-a-ENSG00000163739	ENSG00000163739		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17269	0		31684
eqtl-a-ENSG00000163743	ENSG00000163743		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19263	0		31684
eqtl-a-ENSG00000163751	ENSG00000163751		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19142	0		31684
eqtl-a-ENSG00000163755	ENSG00000163755		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19105	0		31684
eqtl-a-ENSG00000163781	ENSG00000163781		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18846	0		31684
eqtl-a-ENSG00000163795	ENSG00000163795		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16522	0		31684
eqtl-a-ENSG00000163803	ENSG00000163803		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17948	0		31684
eqtl-a-ENSG00000163814	ENSG00000163814		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17776	0		31684
eqtl-a-ENSG00000163820	ENSG00000163820		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	19150	0		31684
eqtl-a-ENSG00000163823	ENSG00000163823		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18376	0		31684
eqtl-a-ENSG00000163827	ENSG00000163827		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17601	0		31684
eqtl-a-ENSG00000163840	ENSG00000163840		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18010	0		31684
eqtl-a-ENSG00000163870	ENSG00000163870		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18128	0		31684
eqtl-a-ENSG00000163872	ENSG00000163872		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18722	0		31684
eqtl-a-ENSG00000163874	ENSG00000163874		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18112	0		31684
eqtl-a-ENSG00000163877	ENSG00000163877		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17969	0		31684
eqtl-a-ENSG00000163882	ENSG00000163882		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18630	0		31684
eqtl-a-ENSG00000163898	ENSG00000163898		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17340	0		31684
eqtl-a-ENSG00000163913	ENSG00000163913		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18658	0		31684
eqtl-a-ENSG00000163930	ENSG00000163930		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16488	0		31684
eqtl-a-ENSG00000163932	ENSG00000163932		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17850	0		31684
eqtl-a-ENSG00000163933	ENSG00000163933		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17513	0		31684
eqtl-a-ENSG00000163935	ENSG00000163935		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	17402	0		31684
eqtl-a-ENSG00000163938	ENSG00000163938		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	16975	0		31684
eqtl-a-ENSG00000163947	ENSG00000163947		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	18207	0		31684
eqtl-a-ENSG00000163956	ENSG00000163956		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	21958	0		31684
eqtl-a-ENSG00000163993	ENSG00000163993		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	22280	0		31684
eqtl-a-ENSG00000163995	ENSG00000163995		public	2018	Vosa U	NA	Males and Females		European	NA	31684	HG19/GRCh37		NA	NA	NA	NA	1	23281	0		31684
